Date,Time,Vehicle_Type,FastagID,TollBoothID,Lane_Type,Vehicle_Dimensions,Transaction_Amount,Amount_paid,Geographical_Location,Vehicle_Speed,Vehicle_State_Code,Vehicle_Plate_Number.2,Fraud_indicator,Fraud in Amount
7/13/2023,15:58:00,Bus ,FTG-246-POI-412,C-103,Regular,Large,350,350,"13.059816123454882, 77.77068662374292",93,KA,78YZ9900,Not Fraud,0
7/31/2023,07:23:00,Car,FTG-247-XCV-119,A-101,Express,Small,120,120,"13.059816123454882, 77.77068662374292",45,KA,79AB1122,Not Fraud,0
09-03-2023,14:13:00,Truck,FTG-249-RFD-143,C-103,Express,Large,350,350,"13.059816123454882, 77.77068662374292",62,KA,81EF5566,Not Fraud,0
9/18/2023,05:38:00,Van,FTG-250-HGT-110,B-102,Regular,Medium,140,140,"13.059816123454882, 77.77068662374292",86,KA,90RB5678,Not Fraud,0
10-07-2023,21:03:00,Sedan,FTG-251-YUI-187,A-101,Express,Medium,160,160,"13.059816123454882, 77.77068662374292",51,KA,82GH7788,Not Fraud,0
10/22/2023,12:28:00,SUV,FTG-252-BVC-154,B-102,Regular,Large,180,90,"13.059816123454882, 77.77068662374292",73,KA,83IJ9900,Fraud,90
11-10-2023,03:53:00,Bus ,FTG-253-NBH-121,C-103,Express,Large,350,350,"13.059816123454882, 77.77068662374292",56,KA,84KL1122,Not Fraud,0
11/25/2023,19:18:00,Car,FTG-254-KJH-198,A-101,Regular,Small,120,120,"13.059816123454882, 77.77068662374292",82,KA,85MN3344,Not Fraud,0
12/30/2023,02:08:00,Truck,FTG-256-LMK-132,C-103,Regular,Large,350,350,"13.059816123454882, 77.77068662374292",97,KA,87QR7788,Not Fraud,0
01-07-2023,17:33:00,Van,FTG-257-PLN-119,B-102,Express,Medium,140,140,"13.059816123454882, 77.77068662374292",47,KA,88ST9900,Not Fraud,0
1/24/2023,08:58:00,Sedan,FTG-258-VFR-176,A-101,Regular,Medium,160,120,"13.059816123454882, 77.77068662374292",84,KA,89UV1122,Fraud,40
02-11-2023,00:23:00,SUV,FTG-259-WSX-143,B-102,Express,Large,180,180,"13.059816123454882, 77.77068662374292",65,KA,90WX3344,Not Fraud,0
03-01-2023,15:48:00,Bus ,FTG-260-QAZ-110,C-103,Regular,Large,350,350,"13.059816123454882, 77.77068662374292",92,KA,91YZ5566,Not Fraud,0
3/20/2023,07:13:00,Car,FTG-261-POU-917,A-101,Express,Small,120,120,"13.059816123454882, 77.77068662374292",53,KA,92AB7788,Not Fraud,0
4/25/2023,14:03:00,Truck,FTG-263-ZXC-311,C-103,Express,Large,350,350,"13.059816123454882, 77.77068662374292",61,KA,67WB4567,Not Fraud,0
05-10-2023,05:28:00,Van,FTG-264-OKM-198,B-102,Regular,Medium,140,120,"13.059816123454882, 77.77068662374292",89,KA,94EF1122,Fraud,20
5/29/2023,20:53:00,Sedan,FTG-265-LKJ-765,A-101,Express,Medium,160,160,"13.059816123454882, 77.77068662374292",44,KA,95GH3344,Not Fraud,0
6/13/2023,12:18:00,SUV,FTG-266-HUT-432,B-102,Regular,Large,180,180,"13.059816123454882, 77.77068662374292",78,KA,96IJ5566,Not Fraud,0
07-02-2023,03:43:00,Bus ,FTG-267-MUF-109,C-103,Express,Large,350,350,"13.059816123454882, 77.77068662374292",67,KA,01DE1234,Not Fraud,0
7/17/2023,19:08:00,Car,FTG-268-DQV-876,A-101,Regular,Small,120,120,"13.059816123454882, 77.77068662374292",95,KA,02DE5678,Not Fraud,0
8/20/2023,01:58:00,Truck,FTG-053-PQR-789,C-103,Regular,Large,350,350,"13.059816123454882, 77.77068662374292",80,KA,04DE3456,Not Fraud,0
09-08-2023,17:23:00,Van,FTG-011-MNO-098,B-102,Express,Medium,140,140,"13.059816123454882, 77.77068662374292",62,KA,05DE7890,Not Fraud,0
9/23/2023,08:48:00,Sedan,FTG-077-LKI-987,A-101,Regular,Medium,160,160,"13.059816123454882, 77.77068662374292",87,KA,06DE2345,Not Fraud,0
10-12-2023,00:13:00,SUV,FTG-124-CDE-876,B-102,Express,Large,180,180,"13.059816123454882, 77.77068662374292",47,KA,07DE6789,Not Fraud,0
10/27/2023,15:38:00,Bus ,FTG-131-ZAS-765,C-103,Regular,Large,350,350,"13.059816123454882, 77.77068662374292",73,KA,08DE0123,Not Fraud,0
11/15/2023,07:03:00,Car,FTG-138-LKJ-654,A-101,Express,Small,120,120,"13.059816123454882, 77.77068662374292",68,KA,09DE4567,Not Fraud,0
12/19/2023,13:53:00,Truck,FTG-042-BVC-432,C-103,Express,Large,350,350,"13.059816123454882, 77.77068662374292",52,KA,10DE8901,Not Fraud,0
01-03-2023,05:18:00,Van,FTG-049-WSX-321,B-102,Regular,Medium,140,140,"13.059816123454882, 77.77068662374292",82,KA,11DE2345,Not Fraud,0
1/20/2023,20:43:00,Sedan,FTG-056-HGT-210,A-101,Express,Medium,160,160,"13.059816123454882, 77.77068662374292",56,KA,12DE6789,Not Fraud,0
02-08-2023,12:08:00,SUV,FTG-063-KJH-109,B-102,Regular,Large,180,140,"13.059816123454882, 77.77068662374292",84,KA,13DE0123,Fraud,40
2/23/2023,03:33:00,Bus ,FTG-081-TGB-098,C-103,Express,Large,350,350,"13.059816123454882, 77.77068662374292",69,KA,14DE4567,Not Fraud,0
3/14/2023,18:58:00,Car,FTG-077-HGT-987,A-101,Regular,Small,120,120,"13.059816123454882, 77.77068662374292",94,KA,15DE8901,Not Fraud,0
4/17/2023,01:49:00,Truck,FTG-101-XQZ-987,C-103,Regular,Large,350,120,"13.059816123454882, 77.77068662374292",76,KA,17DE6789,Fraud,230
05-02-2023,17:14:00,Van,FTG-108-UVW-886,B-102,Express,Medium,140,140,"13.059816123454882, 77.77068662374292",63,KA,18DE0123,Not Fraud,0
5/21/2023,08:39:00,Sedan,FTG-115-DCV-775,A-101,Regular,Medium,160,160,"13.059816123454882, 77.77068662374292",88,KA,19DE4567,Not Fraud,0
06-05-2023,00:04:00,SUV,FTG-122-XSW-644,B-102,Express,Large,180,180,"13.059816123454882, 77.77068662374292",74,KA,20DE8901,Not Fraud,0
6/24/2023,15:29:00,Bus ,FTG-129-QAZ-443,C-103,Regular,Large,350,90,"13.059816123454882, 77.77068662374292",96,KA,21DE2345,Fraud,260
07-09-2023,06:55:00,Car,FTG-136-OQM-432,A-101,Express,Small,120,120,"13.059816123454882, 77.77068662374292",61,KA,89QB1234,Not Fraud,0
8/13/2023,13:45:00,Truck,FTG-120-HGT-210,C-103,Express,Large,350,350,"13.059816123454882, 77.77068662374292",52,KA,23DE0123,Not Fraud,0
8/29/2023,05:10:00,Van,FTG-157-PLN-199,B-102,Regular,Medium,140,140,"13.059816123454882, 77.77068662374292",79,KA,24DE4567,Not Fraud,0
9/17/2023,20:36:00,Sedan,FTG-134-OKM-098,A-101,Express,Medium,160,160,"13.059816123454882, 77.77068662374292",66,KA,25DE8901,Not Fraud,0
10-02-2023,12:01:00,SUV,FTG-141-WSX-987,B-102,Regular,Large,180,180,"13.059816123454882, 77.77068662374292",90,KA,26DE2345,Not Fraud,0
10/21/2023,03:26:00,Bus ,FTG-148-NJH-876,C-103,Express,Large,350,350,"13.059816123454882, 77.77068662374292",48,KA,27DE6789,Not Fraud,0
11-05-2023,18:51:00,Car,FTG-145-ZXC-765,A-101,Regular,Small,120,120,"13.059816123454882, 77.77068662374292",77,KA,28DE0123,Not Fraud,0
12-09-2023,01:42:00,Truck,FTG-189-WSX-543,C-103,Regular,Large,350,350,"13.059816123454882, 77.77068662374292",83,KA,30DE8901,Not Fraud,0
12/28/2023,17:07:00,Van,FTG-206-GHI-332,B-102,Express,Medium,140,140,"13.059816123454882, 77.77068662374292",71,KA,31DE2345,Not Fraud,0
01-05-2023,08:32:00,Sedan,FTG-213-POI-331,A-101,Regular,Medium,160,160,"13.059816123454882, 77.77068662374292",97,KA,32DE6789,Not Fraud,0
10/31/2023,12:43:00,SUV,FTG-210-TYU-210,B-102,Express,Large,180,180,"13.059816123454882, 77.77068662374292",46,KA,33DE0123,Not Fraud,0
11/19/2023,04:08:00,Bus ,FTG-217-HGT-109,C-103,Regular,Large,350,350,"13.059816123454882, 77.77068662374292",81,KA,56QB0123,Not Fraud,0
12-04-2023,19:33:00,Car,FTG-234-RGV-098,A-101,Express,Small,120,120,"13.059816123454882, 77.77068662374292",64,KA,34DE4567,Not Fraud,0
01-08-2023,02:23:00,Truck,FTG-248-JKL-176,C-103,Express,Large,350,350,"13.059816123454882, 77.77068662374292",57,KA,36DE2345,Not Fraud,0
1/25/2023,17:48:00,Van,FTG-255-EDC-165,B-102,Regular,Medium,140,140,"13.059816123454882, 77.77068662374292",86,KA,37DE6789,Not Fraud,0
2/13/2023,09:13:00,Sedan,FTG-262-NJH-154,A-101,Express,Medium,160,160,"13.059816123454882, 77.77068662374292",55,KA,38DE0123,Not Fraud,0
2/28/2023,00:38:00,SUV,FTG-269-NGH-543,B-102,Regular,Large,180,160,"13.059816123454882, 77.77068662374292",82,KA,39DE4567,Fraud,20
3/19/2023,16:03:00,Bus ,FTG-309-RGT-543,C-103,Express,Large,350,350,"13.059816123454882, 77.77068662374292",63,KA,40DE8901,Not Fraud,0
04-04-2023,07:28:00,Car,FTG-310-MGO-210,A-101,Regular,Small,120,0,"13.059816123454882, 77.77068662374292",90,KA,41DE2345,Fraud,120
05-09-2023,14:18:00,Truck,FTG-035-DCF-543,C-103,Regular,Large,350,350,"13.059816123454882, 77.77068662374292",76,KA,43DE0123,Not Fraud,0
5/28/2023,05:43:00,Van,FTG-084-KJH-876,B-102,Express,Medium,140,140,"13.059816123454882, 77.77068662374292",58,KA,44DE4567,Not Fraud,0
06-12-2023,21:08:00,Sedan,FTG-123-QWE-321,A-101,Regular,Medium,160,140,"13.059816123454882, 77.77068662374292",87,KA,45DE8901,Fraud,20
6/27/2023,12:33:00,SUV,FTG-182-BVC-654,B-102,Express,Large,180,180,"13.059816123454882, 77.77068662374292",67,KA,23KB8901,Not Fraud,0
7/15/2023,03:58:00,Bus ,FTG-211-ZXC-987,C-103,Regular,Large,350,350,"13.059816123454882, 77.77068662374292",94,KA,46DE2345,Not Fraud,0
7/30/2023,19:23:00,Car,FTG-311-QGE-987,A-101,Express,Small,120,120,"13.059816123454882, 77.77068662374292",71,KA,47DE6789,Not Fraud,0
09-02-2023,02:13:00,Truck,FTG-319-FRD-513,C-103,Express,Large,350,350,"13.059816123454882, 77.77068662374292",52,KA,49DE4567,Not Fraud,0
9/21/2023,17:38:00,Van,FTG-320-TYU-220,B-102,Regular,Medium,140,120,"13.059816123454882, 77.77068662374292",79,KA,50DE8901,Fraud,20
10-06-2023,09:03:00,Sedan,FTG-321-BVC-977,A-101,Express,Medium,160,160,"13.059816123454882, 77.77068662374292",66,KA,51DE2345,Not Fraud,0
10/25/2023,00:28:00,SUV,FTG-322-XSW-644,B-102,Regular,Large,180,180,"13.059816123454882, 77.77068662374292",95,KA,52DE6789,Not Fraud,0
11-09-2023,15:53:00,Bus ,FTG-323-NMK-311,C-103,Express,Large,350,350,"13.059816123454882, 77.77068662374292",44,KA,53DE0123,Not Fraud,0
11/28/2023,07:18:00,Car,FTG-324-CGE-098,A-101,Regular,Small,120,90,"13.059816123454882, 77.77068662374292",78,KA,54DE4567,Fraud,30
01-01-2023,14:08:00,Truck,FTG-326-PLM-132,C-103,Regular,Large,350,140,"13.059816123454882, 77.77068662374292",85,KA,56DE2345,Fraud,210
1/20/2023,05:33:00,Van,FTG-327-HGT-119,B-102,Express,Medium,140,140,"13.059816123454882, 77.77068662374292",49,KA,57DE6789,Not Fraud,0
02-04-2023,20:58:00,Sedan,FTG-328-WSX-856,A-101,Regular,Medium,160,160,"13.059816123454882, 77.77068662374292",74,KA,78KB8901,Not Fraud,0
2/23/2023,12:23:00,SUV,FTG-329-QAZ-523,B-102,Express,Large,180,120,"13.059816123454882, 77.77068662374292",69,KA,58DE0123,Fraud,60
03-10-2023,03:48:00,Bus ,FTG-330-LPO-220,C-103,Regular,Large,350,350,"13.059816123454882, 77.77068662374292",92,KA,59DE4567,Not Fraud,0
3/29/2023,19:13:00,Car,FTG-331-ZAS-997,A-101,Express,Small,120,0,"13.059816123454882, 77.77068662374292",57,KA,60DE8901,Fraud,120
05-03-2023,02:03:00,Truck,FTG-333-JOP-311,C-103,Express,Large,350,350,"13.059816123454882, 77.77068662374292",68,KA,62DE6789,Not Fraud,0
5/18/2023,17:28:00,Van,FTG-334-RFV-078,B-102,Regular,Medium,140,140,"13.059816123454882, 77.77068662374292",96,KA,63DE0123,Not Fraud,0
06-06-2023,08:53:00,Sedan,FTG-335-EDC-755,A-101,Express,Medium,160,160,"13.059816123454882, 77.77068662374292",46,KA,64DE4567,Not Fraud,0
6/21/2023,00:18:00,SUV,FTG-336-OKM-412,B-102,Regular,Large,180,180,"13.059816123454882, 77.77068662374292",81,KA,65DE8901,Not Fraud,0
07-09-2023,15:43:00,Bus ,FTG-337-NJI-119,C-103,Express,Large,350,350,"13.059816123454882, 77.77068662374292",60,KA,66DE2345,Not Fraud,0
7/24/2023,07:08:00,Car,FTG-338-LKJ-866,A-101,Regular,Small,120,120,"13.059816123454882, 77.77068662374292",88,KA,67DE6789,Not Fraud,0
8/28/2023,13:58:00,Truck,FTG-340-POU-211,C-103,Regular,Large,350,350,"13.059816123454882, 77.77068662374292",77,KA,69DE4567,Not Fraud,0
9/16/2023,05:23:00,Van,FTG-341-ZXC-917,B-102,Express,Medium,140,120,"13.059816123454882, 77.77068662374292",64,KA,45KB6789,Fraud,20
10-01-2023,20:48:00,Sedan,FTG-342-VBN-614,A-101,Regular,Medium,160,160,"13.059816123454882, 77.77068662374292",91,KA,70DE8901,Not Fraud,0
10/20/2023,12:13:00,SUV,FTG-343-QUE-321,B-102,Express,Large,180,180,"13.059816123454882, 77.77068662374292",50,KA,71DE2345,Not Fraud,0
11-04-2023,03:38:00,Bus ,FTG-344-MKH-018,C-103,Regular,Large,350,160,"13.059816123454882, 77.77068662374292",75,KA,72DE6789,Fraud,190
11/23/2023,19:03:00,Car,FTG-345-DCF-755,A-101,Express,Small,120,120,"13.059816123454882, 77.77068662374292",59,KA,73DE0123,Not Fraud,0
12/27/2023,01:53:00,Truck,FTG-347-XCV-199,C-103,Express,Large,350,350,"13.059816123454882, 77.77068662374292",66,KA,75DE8901,Not Fraud,0
01-05-2023,17:18:00,Van,FTG-348-JKL-896,B-102,Regular,Medium,140,140,"13.059816123454882, 77.77068662374292",93,KA,76DE2345,Not Fraud,0
1/22/2023,08:43:00,Sedan,FTG-349-RFD-593,A-101,Express,Medium,160,160,"13.059816123454882, 77.77068662374292",45,KA,77DE6789,Not Fraud,0
02-10-2023,00:08:00,SUV,FTG-350-HGT-290,B-102,Regular,Large,180,160,"13.059816123454882, 77.77068662374292",80,KA,78DE0123,Fraud,20
2/25/2023,15:33:00,Bus ,FTG-351-YUI-997,C-103,Express,Large,350,350,"13.059816123454882, 77.77068662374292",62,KA,79DE4567,Not Fraud,0
3/17/2023,06:58:00,Car,FTG-352-BVC-694,A-101,Regular,Small,120,120,"13.059816123454882, 77.77068662374292",86,KA,80DE8901,Not Fraud,0
4/20/2023,13:48:00,Truck,FTG-354-KUH-098,C-103,Regular,Large,350,350,"13.059816123454882, 77.77068662374292",73,KA,90DB5678,Not Fraud,0
05-05-2023,05:13:00,Van,FTG-355-EDC-795,B-102,Express,Medium,140,100,"13.059816123454882, 77.77068662374292",56,KA,82DE6789,Fraud,40
5/24/2023,20:38:00,Sedan,FTG-356-LMK-492,A-101,Regular,Medium,160,160,"13.059816123454882, 77.77068662374292",82,KA,83DE0123,Not Fraud,0
06-08-2023,12:03:00,SUV,FTG-357-PLN-199,B-102,Express,Large,180,180,"13.059816123454882, 77.77068662374292",70,KA,84DE4567,Not Fraud,0
6/27/2023,03:28:00,Bus ,FTG-358-VFR-896,C-103,Regular,Large,350,350,"13.059816123454882, 77.77068662374292",97,KA,85DE8901,Not Fraud,0
07-12-2023,18:53:00,Car,FTG-359-WSX-593,A-101,Express,Small,120,120,"13.059816123454882, 77.77068662374292",47,KA,86DE2345,Not Fraud,0
8/16/2023,01:43:00,Truck,FTG-361-POU-997,C-103,Express,Large,350,350,"13.059816123454882, 77.77068662374292",65,KA,88DE0123,Not Fraud,0
09-04-2023,17:08:00,Van,FTG-362-NJH-694,B-102,Regular,Medium,140,140,"13.059816123454882, 77.77068662374292",92,KA,89DE4567,Not Fraud,0
9/19/2023,08:33:00,Sedan,FTG-363-ZXC-391,A-101,Express,Medium,160,120,"13.059816123454882, 77.77068662374292",53,KA,90DE8901,Fraud,40
10-08-2023,23:58:00,SUV,FTG-364-OKM-088,B-102,Regular,Large,180,180,"13.059816123454882, 77.77068662374292",79,KA,91DE2345,Not Fraud,0
10/24/2023,15:23:00,Bus ,FTG-365-LKJ-795,C-103,Express,Large,350,350,"13.059816123454882, 77.77068662374292",61,KA,92DE6789,Not Fraud,0
11-12-2023,06:48:00,Car,FTG-366-HGT-492,A-101,Regular,Small,120,120,"13.059816123454882, 77.77068662374292",89,KA,93DE0123,Not Fraud,0
12/17/2023,13:38:00,Truck,FTG-368-DCV-896,C-103,Regular,Large,350,350,"13.059816123454882, 77.77068662374292",78,KA,94DE4567,Not Fraud,0
12/31/2023,05:03:00,Van,FTG-369-NBH-593,B-102,Express,Medium,140,140,"13.059816123454882, 77.77068662374292",67,KA,95DE8901,Not Fraud,0
01-08-2023,20:28:00,Sedan,FTG-370-POI-290,A-101,Regular,Medium,160,160,"13.059816123454882, 77.77068662374292",95,KA,96DE2345,Not Fraud,0
1/26/2023,11:53:00,SUV,FTG-371-WSX-997,B-102,Express,Large,180,180,"13.059816123454882, 77.77068662374292",55,KA,97DE6789,Not Fraud,0
2/14/2023,03:18:00,Bus ,FTG-372-QAZ-694,C-103,Regular,Large,350,350,"13.059816123454882, 77.77068662374292",80,KA,98DE0123,Not Fraud,0
03-01-2023,18:43:00,Car,FTG-373-KJH-391,A-101,Express,Small,120,120,"13.059816123454882, 77.77068662374292",62,KA,99DE4567,Not Fraud,0
04-05-2023,01:33:00,Truck,FTG-318-UOT-876,C-103,Express,Large,350,350,"13.059816123454882, 77.77068662374292",47,KA,34CD6789,Not Fraud,0
4/24/2023,16:58:00,Van,FTG-325-VQN-765,B-102,Regular,Medium,140,140,"13.059816123454882, 77.77068662374292",73,KA,56MF0123,Not Fraud,0
05-09-2023,08:23:00,Sedan,FTG-346-PTI-432,A-101,Express,Medium,160,160,"13.059816123454882, 77.77068662374292",68,KA,78GH4567,Not Fraud,0
5/28/2023,23:48:00,SUV,FTG-332-IXC-624,B-102,Regular,Large,180,180,"13.059816123454882, 77.77068662374292",91,KA,90IJ8901,Not Fraud,0
6/13/2023,15:13:00,Bus ,FTG-339-UTY-533,C-103,Express,Large,350,120,"13.059816123454882, 77.77068662374292",52,KA,23ML2345,Fraud,230
07-02-2023,06:38:00,Car,FTG-374-VFR-088,A-101,Regular,Small,120,120,"13.059816123454882, 77.77068662374292",82,KA,34ZD2345,Not Fraud,0
08-05-2023,13:28:00,Truck,FTG-360-QAZ-290,C-103,Regular,Large,350,350,"13.059816123454882, 77.77068662374292",84,KA,67NP0123,Not Fraud,0
8/20/2023,04:53:00,Van,FTG-353-NBH-391,B-102,Express,Medium,140,140,"13.059816123454882, 77.77068662374292",69,KA,89NR4567,Not Fraud,0
09-08-2023,20:18:00,Sedan,FTG-367-MKF-909,A-101,Regular,Medium,160,160,"13.059816123454882, 77.77068662374292",94,KA,01NT8901,Not Fraud,0
9/23/2023,11:43:00,SUV,FTG-385-ZXC-965,B-102,Express,Large,180,120,"13.059816123454882, 77.77068662374292",49,KA,23IV2345,Fraud,60
10-12-2023,03:08:00,Bus ,FTG-386-PLM-932,C-103,Regular,Large,350,350,"13.059816123454882, 77.77068662374292",76,KA,45OX6789,Not Fraud,0
10/27/2023,18:33:00,Car,FTG-387-HGT-909,A-101,Express,Small,120,120,"13.059816123454882, 77.77068662374292",63,KA,67DZ0123,Not Fraud,0
11/30/2023,01:23:00,Truck,FTG-389-QAZ-743,C-103,Express,Large,350,350,"13.059816123454882, 77.77068662374292",74,KA,01DE8901,Not Fraud,0
12/19/2023,16:48:00,Van,FTG-390-RFD-710,B-102,Regular,Medium,140,140,"13.059816123454882, 77.77068662374292",96,KA,23FG2345,Not Fraud,0
01-03-2023,08:13:00,Sedan,FTG-391-YUI-787,A-101,Express,Medium,160,160,"13.059816123454882, 77.77068662374292",61,KA,45DI6789,Not Fraud,0
1/20/2023,23:38:00,SUV,FTG-392-BVC-554,B-102,Regular,Large,180,180,"13.059816123454882, 77.77068662374292",85,KA,67JK0123,Not Fraud,0
02-08-2023,15:03:00,Bus ,FTG-393-NBH-331,C-103,Express,Large,350,90,"13.059816123454882, 77.77068662374292",52,KA,89ZD1234,Fraud,260
2/23/2023,06:28:00,Car,FTG-394-KJH-088,A-101,Regular,Small,120,120,"13.059816123454882, 77.77068662374292",79,KA,89LM4567,Not Fraud,0
3/30/2023,13:18:00,Truck,FTG-396-LMK-442,C-103,Regular,Large,350,120,"13.059816123454882, 77.77068662374292",90,KA,23PQ2345,Fraud,230
4/18/2023,04:43:00,Van,FTG-397-PLN-199,B-102,Express,Medium,140,140,"13.059816123454882, 77.77068662374292",48,KA,45RD6789,Not Fraud,0
05-03-2023,20:08:00,Sedan,FTG-398-VFR-866,A-101,Regular,Medium,160,160,"13.059816123454882, 77.77068662374292",77,KA,67TU0123,Not Fraud,0
5/23/2023,11:33:00,SUV,FTG-399-WSX-553,B-102,Express,Large,180,180,"13.059816123454882, 77.77068662374292",60,KA,89VW4567,Not Fraud,0
06-07-2023,02:58:00,Bus ,FTG-400-QAZ-110,C-103,Regular,Large,350,350,"13.059816123454882, 77.77068662374292",83,KA,01XY8901,Not Fraud,0
3/30/2023,07:13:00,Car,FTG-401-XYZ-977,A-101,Express,Small,120,120,"13.059816123454882, 77.77068662374292",71,KA,23DZ2345,Not Fraud,0
05-04-2023,14:03:00,Truck,FTG-403-PQR-361,C-103,Express,Large,350,350,"13.059816123454882, 77.77068662374292",46,KA,67DD0123,Not Fraud,0
5/19/2023,05:28:00,Van,FTG-404-DEF-088,B-102,Regular,Medium,140,140,"13.059816123454882, 77.77068662374292",81,KA,89EF4567,Not Fraud,0
06-07-2023,20:53:00,Sedan,FTG-405-LMN-665,A-101,Express,Medium,160,120,"13.059816123454882, 77.77068662374292",64,KA,01DH8901,Fraud,40
6/23/2023,12:18:00,SUV,FTG-406-GHI-442,B-102,Regular,Large,180,180,"13.059816123454882, 77.77068662374292",93,KA,56ZD0123,Not Fraud,0
07-12-2023,03:43:00,Bus ,FTG-407-JKL-199,C-103,Express,Large,350,350,"13.059816123454882, 77.77068662374292",57,KA,23DJ2345,Not Fraud,0
7/27/2023,19:08:00,Car,FTG-408-UTW-876,A-101,Regular,Small,120,120,"13.059816123454882, 77.77068662374292",86,KA,45KL6789,Not Fraud,0
8/30/2023,01:58:00,Truck,FTG-410-MNO-410,C-103,Regular,Large,350,350,"13.059816123454882, 77.77068662374292",82,KA,89OP4567,Not Fraud,0
9/18/2023,17:23:00,Van,FTG-411-QWE-947,B-102,Express,Medium,140,140,"13.059816123454882, 77.77068662374292",63,KA,01QR8901,Not Fraud,0
10-03-2023,08:48:00,Sedan,FTG-412-ZXC-644,A-101,Regular,Medium,160,160,"13.059816123454882, 77.77068662374292",90,KA,23ST2345,Not Fraud,0
10/22/2023,00:13:00,SUV,FTG-413-POI-341,B-102,Express,Large,180,140,"13.059816123454882, 77.77068662374292",48,KA,45UV6789,Fraud,40
11-06-2023,15:38:00,Bus ,FTG-414-KJH-048,C-103,Regular,Large,350,350,"13.059816123454882, 77.77068662374292",76,KA,67WX0123,Not Fraud,0
11/25/2023,07:03:00,Car,FTG-415-DCV-745,A-101,Express,Small,120,120,"13.059816123454882, 77.77068662374292",58,KA,89YZ4567,Not Fraud,0
12/29/2023,13:53:00,Truck,FTG-417-LKI-189,C-103,Express,Large,350,350,"13.059816123454882, 77.77068662374292",67,KA,23DE2345,Not Fraud,0
01-06-2023,05:18:00,Van,FTG-418-UYT-866,B-102,Regular,Medium,140,140,"13.059816123454882, 77.77068662374292",94,KA,45DG6789,Not Fraud,0
1/23/2023,20:43:00,Sedan,FTG-419-FRD-533,A-101,Express,Medium,160,160,"13.059816123454882, 77.77068662374292",71,KA,23ZC8901,Not Fraud,0
02-11-2023,12:08:00,SUV,FTG-420-TYU-220,B-102,Regular,Large,180,180,"13.059816123454882, 77.77068662374292",89,KA,67HI0123,Not Fraud,0
2/26/2023,03:33:00,Bus ,FTG-421-BVC-947,C-103,Express,Large,350,350,"13.059816123454882, 77.77068662374292",52,KA,89JK4567,Not Fraud,0
3/18/2023,18:58:00,Car,FTG-422-XSW-644,A-101,Regular,Small,120,120,"13.059816123454882, 77.77068662374292",79,KA,01LM8901,Not Fraud,0
4/21/2023,01:48:00,Truck,FTG-424-CDE-048,C-103,Regular,Large,350,350,"13.059816123454882, 77.77068662374292",95,KA,45PD6789,Not Fraud,0
05-06-2023,17:13:00,Van,FTG-425-VBN-745,B-102,Express,Medium,140,140,"13.059816123454882, 77.77068662374292",44,KA,67RS0123,Not Fraud,0
5/25/2023,08:38:00,Sedan,FTG-426-PLM-332,A-101,Regular,Medium,160,160,"13.059816123454882, 77.77068662374292",78,KA,89TU4567,Not Fraud,0
06-09-2023,00:03:00,SUV,FTG-427-HGT-199,B-102,Express,Large,180,180,"13.059816123454882, 77.77068662374292",61,KA,01VD8901,Not Fraud,0
6/28/2023,15:28:00,Bus ,FTG-428-WSX-886,C-103,Regular,Large,350,90,"13.059816123454882, 77.77068662374292",85,KA,23XY2345,Fraud,260
7/13/2023,06:53:00,Car,FTG-429-QAZ-533,A-101,Express,Small,120,0,"13.059816123454882, 77.77068662374292",49,KA,45YZ6789,Fraud,120
8/16/2023,13:43:00,Truck,FTG-431-ZAS-947,C-103,Express,Large,350,350,"13.059816123454882, 77.77068662374292",69,KA,89CD4567,Not Fraud,0
09-04-2023,05:08:00,Van,FTG-432-IXC-634,B-102,Regular,Medium,140,120,"13.059816123454882, 77.77068662374292",92,KA,78ZC8901,Fraud,20
9/19/2023,20:33:00,Sedan,FTG-433-JOP-331,A-101,Express,Medium,160,140,"13.059816123454882, 77.77068662374292",57,KA,01EF8901,Fraud,20
10-08-2023,11:58:00,SUV,FTG-434-RFV-088,B-102,Regular,Large,180,180,"13.059816123454882, 77.77068662374292",83,KA,23GH2345,Not Fraud,0
